
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
3447,1742,2552,11,
3448,1773,2538,8,
3508,1506,2687,3,
3451,1528,2611,0,
3759,1432,2681,0,
3594,1124,2840,0,
3537,1630,2590,3,
3518,1462,2617,47,
3584,1534,2492,2,
3416,2076,2466,0,
3470,1725,2534,3,
3216,1500,2542,0,
3485,1569,2551,9,
3544,1526,2580,32,
3427,1488,2534,1,
3461,1370,2558,3,
3507,1620,2412,13,
3758,1327,2762,3,
3535,1944,2465,15,
3460,1365,2551,8,
3281,1876,2385,8,
3315,1659,2405,3,
3471,1623,2532,6,
3467,1668,2603,2,
3584,1508,2730,10,
3585,1242,2580,4,
3544,1540,2634,5,
3294,1728,2388,5,
3420,1761,2449,1,
3518,1472,2510,1,
3404,1792,2561,3,
3710,1395,2704,7,
3521,1786,2431,13,
3452,1630,2557,38,
3608,1499,2656,18,
3480,1823,2449,0,
3399,1636,2533,3,
3495,1485,2601,3,
3744,1290,2638,4,
3376,1341,2707,2,
3470,1514,2752,1,
3493,1700,2544,17,
3635,1260,2748,5,
3358,1727,2561,1,
3255,1768,2425,10,
3443,1451,2639,2,
3512,1546,2705,0,
3278,1652,2480,0,
3523,1481,2651,4,
3324,1604,2602,3,
3456,1546,2703,2,
3396,1518,2527,16,
3392,1570,2513,9,
3522,1589,2499,4,
3504,1374,2494,6,
3516,1453,2665,23,
3433,1503,2696,16,
3515,1397,2843,6,
3701,1321,2684,8,
3343,1640,2723,1,
3487,1978,2386,6,
3766,1736,2675,2,
3472,1466,2596,1,
3291,1509,2640,12,
3775,1290,2865,6,
3710,1442,2674,4,
3588,1193,2766,10,
3139,1683,2314,2,
3748,1192,2939,2,
3392,1535,2536,13,
3814,1521,2644,6,
3405,1340,2803,4,
3424,1481,2789,1,
3639,1516,2737,5,
3724,1575,2671,13,
3576,1414,2639,4,
3572,1487,2552,8,
3354,1451,2601,0,
3644,1463,2783,12,
3473,1592,2508,0,
