
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
25,51,47,49,

68,30,27,69,
50,40,36,56,
54,45,36,58,
56,44,35,59,
20,54,43,56,
54,50,39,54,
53,47,42,51,
38,46,38,55,
50,48,39,53,
55,47,38,57,
66,38,27,64,
26,76,62,29,
25,60,59,36,
25,67,63,29,
51,55,44,52,
61,45,35,57,
23,71,61,31,
45,57,48,45,
92,20,5,88,
35,71,62,30,
50,54,42,47,
52,44,37,57,
75,33,14,75,
68,38,33,61,
9,75,60,36,
27,77,60,30,
9,67,58,41,
24,78,65,30,
41,55,48,45,
21,65,60,29,
65,35,25,64,
77,31,10,83,
7,75,63,34,
50,46,39,52,
46,50,48,46,
18,60,43,51,
22,64,61,33,
48,48,36,56,
14,62,51,44,
44,46,44,41,
38,56,47,49,
51,51,40,54,
62,38,31,62,
3,65,53,43,
44,50,48,44,
29,61,49,46,
40,52,48,49,
13,59,46,41,
50,46,43,47,
15,61,59,35,
72,28,24,72,
55,51,43,52,
50,40,33,58,
61,37,30,64,
82,30,7,85,
39,63,55,36,
62,40,31,61,
38,42,37,59,
13,64,57,38,
8,73,62,28,
54,46,44,50,
49,57,48,46,
49,51,43,47,
38,48,37,60,
18,88,76,23,
55,43,36,55,
67,39,31,60,
22,58,46,46,
61,37,29,60,
51,57,46,46,
4,76,60,36,
35,45,36,60,
61,41,31,60,
36,62,50,42,
65,31,22,66,
52,54,48,45,
65,35,29,62,
32,60,57,36,
63,29,25,67,
27,55,52,41,
61,33,31,57,
50,54,41,51,
39,51,49,40,
24,58,51,41,
28,62,52,44,
52,50,44,49,
70,30,21,71,
14,54,49,46,
53,43,35,54,
64,48,29,61,
23,67,49,45,
27,59,49,48,
51,57,46,43,
35,63,57,36,
4,78,67,25,
23,69,61,32,
35,43,41,49,
26,54,50,47,
57,49,42,52,
5,73,72,22,

59,45,38,55,
66,36,21,65,
37,54,45,47,
35,61,53,40,
64,26,24,66,
31,69,64,29,
49,51,47,46,
59,33,22,66,
15,77,65,27,
72,38,15,79,
58,44,37,54,
33,61,53,38,
15,58,51,44,
39,53,53,39,
34,68,56,40,
50,54,43,49,
49,47,39,51,
55,45,35,55,
69,43,31,62,
48,56,46,46,
39,61,50,39,
40,50,52,42,
40,64,48,41,
32,70,62,32,
9,71,55,41,
40,56,39,51,
14,61,51,48,
27,63,55,39,
58,40,33,59,
23,53,43,46,
39,57,46,43,
79,39,9,79,
33,49,43,52,
32,52,41,50,
45,55,49,43,
64,26,10,75,
55,35,28,63,
50,42,35,55,
12,73,58,37,
50,36,33,52,
59,35,29,61,
56,44,34,59,
62,40,32,60,
2,67,54,41,
61,33,31,60,
61,31,23,67,
47,47,44,51,
3,77,58,29,
41,53,51,39,
24,65,61,33,
46,50,43,52,
35,63,52,43,
25,65,61,28,
45,49,41,52,
40,74,55,41,
31,61,50,41,
48,50,46,45,
31,57,50,40,
21,52,48,46,
20,63,55,31,
30,66,59,35,
64,42,37,57,
21,73,62,28,
40,50,48,44,
38,58,41,58,
45,53,50,40,
58,52,39,50,
25,51,41,51,
22,72,65,24,
48,48,36,55,
1,74,63,34,
12,66,61,31,
46,52,44,47,
61,35,25,66,
67,31,22,65,
37,69,56,36,
65,37,26,64,
52,40,36,57,
47,53,37,51,
