
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
35,53,52,38,
38,54,43,47,
59,41,35,54,
17,73,61,32,
64,32,25,64,
28,46,47,44,
55,40,24,59,
22,68,48,43,
39,63,50,42,
44,60,45,47,
34,44,36,55,
45,38,39,51,
41,53,44,43,
60,40,34,58,
60,36,29,59,
53,45,33,53,
50,42,45,50,
36,58,43,48,
48,48,41,50,
49,53,40,52,
33,51,45,48,
76,42,25,71,
53,47,44,49,
32,50,45,48,
15,65,57,39,
43,49,46,45,
78,43,34,71,

23,71,64,27,
54,33,27,61,
37,65,51,37,
42,52,47,46,
20,62,55,40,
52,50,40,51,
3,85,68,29,
52,32,31,58,
67,35,28,61,
7,84,67,29,
44,54,46,46,
42,40,37,56,
15,68,50,41,
10,81,54,43,
53,49,34,54,
31,59,51,41,
61,42,34,59,
41,53,47,44,
33,47,44,43,
20,53,47,45,
35,53,50,42,
82,32,9,88,
44,50,41,46,
41,47,40,48,
48,50,45,39,
35,41,35,59,
63,39,34,53,
54,32,23,59,
56,50,39,48,
53,57,46,47,
56,50,41,50,
67,25,17,66,
41,51,43,43,
53,45,34,51,
14,62,44,48,
53,47,44,49,
27,63,57,34,
30,54,50,36,
24,49,39,54,
13,82,57,42,
13,70,61,34,
32,58,40,53,
37,78,68,34,
59,49,42,51,
48,48,38,48,
19,67,50,46,
35,71,52,42,
31,51,47,43,
18,56,48,41,
40,44,44,45,
41,43,46,42,
45,57,47,41,
38,68,57,48,
37,49,41,51,
14,59,49,43,
46,46,36,54,
61,35,25,61,
35,42,34,62,
60,34,32,55,
35,43,39,50,
66,34,23,67,
46,48,47,42,
25,69,65,24,
60,40,35,55,
70,28,23,71,
61,39,29,60,
78,47,22,78,
29,60,56,31,
41,53,46,44,
23,59,52,34,
67,31,12,74,
18,56,54,37,
49,41,38,50,
38,50,49,41,
22,62,49,41,
64,38,25,63,
19,72,58,35,
50,46,42,47,
49,35,30,55,
54,43,34,48,
34,50,41,50,
60,42,34,58,
48,54,46,45,
37,49,48,37,
51,38,34,53,
37,51,44,42,
68,32,23,69,
81,23,5,91,
47,49,39,46,
39,51,45,48,
41,49,40,50,
21,71,64,27,
41,59,51,41,
5,69,58,35,
54,58,44,52,
87,15,4,88,
49,35,32,58,
27,47,35,60,
68,28,20,69,
65,56,42,63,

27,49,38,52,
21,62,48,37,
18,76,60,28,
40,56,53,39,
14,68,61,32,
57,41,36,55,
11,71,53,44,
41,49,46,40,
52,44,35,54,
10,81,60,36,
24,68,57,35,
43,47,48,41,
35,49,40,46,
10,78,50,48,
51,51,33,55,
28,58,48,44,
33,66,51,41,
38,52,48,43,
14,60,54,33,
15,56,55,35,
44,44,40,49,
79,41,23,75,
53,43,37,49,
23,53,42,45,
20,68,61,23,
26,54,51,40,
49,55,45,41,
58,30,23,58,
73,31,19,68,
44,62,53,40,
38,62,53,38,
44,50,46,36,
46,36,28,57,
31,59,50,35,
63,25,10,74,
43,53,48,45,
9,69,57,34,
56,30,24,60,
58,29,23,63,
13,79,54,45,
38,53,50,41,
41,45,45,47,
53,58,49,53,
60,48,39,54,
49,51,40,45,
10,83,65,31,
53,53,38,55,
48,40,38,48,
41,31,27,61,
24,56,52,36,
52,36,32,54,
50,50,43,45,
24,74,65,40,
24,64,62,29,
25,46,42,49,
43,47,39,50,
48,48,41,45,
46,45,44,45,
35,53,43,43,
30,56,51,33,
48,56,44,44,
43,53,46,42,
42,42,38,51,
33,69,63,26,
41,57,51,43,
54,46,39,50,
76,51,35,64,
37,48,44,43,
62,36,28,60,
28,52,46,40,
40,58,46,39,
11,59,55,36,
42,42,35,53,
58,30,26,60,
17,59,48,42,
64,42,33,53,
50,41,42,50,
39,51,49,39,
44,48,39,42,
39,48,37,45,
31,53,47,41,
45,51,43,49,
33,65,55,36,
30,50,46,39,
28,59,52,33,
23,53,42,44,
65,35,29,63,
55,51,45,51,
47,47,41,44,
26,56,49,43,
34,48,40,49,
28,60,51,40,
59,39,35,57,
17,55,45,48,
40,60,49,47,
67,39,28,63,
44,48,40,44,
48,32,23,66,
58,42,31,55,
40,73,57,48,

48,40,35,49,
1,76,58,27,
34,60,54,32,
42,42,36,56,
44,34,30,60,
52,46,43,48,
10,64,52,45,
37,53,47,36,
35,53,48,41,
5,76,52,44,
33,55,44,46,
16,60,55,34,
37,45,41,45,
15,83,55,43,
39,65,54,33,
50,42,40,49,
33,52,42,50,
60,30,31,59,
40,46,37,42,
40,45,43,40,
34,60,54,32,
60,56,39,59,
67,25,15,70,
18,68,59,22,
39,43,40,43,
57,29,21,67,
67,33,20,66,
56,34,24,55,
48,56,44,45,
34,64,56,37,
20,66,54,37,
41,53,47,35,
45,47,40,40,
30,56,51,34,
24,58,45,36,
6,80,70,23,
14,62,44,47,
43,41,38,46,
44,45,40,44,
9,86,59,40,
27,58,56,35,
48,42,40,48,
43,64,59,42,
31,73,63,30,
52,48,37,48,
22,64,42,54,
37,61,46,46,
45,43,41,45,
39,51,43,36,
24,56,52,34,
44,50,39,44,
20,74,63,25,
29,69,64,40,
58,34,30,57,
16,57,45,46,
56,40,33,53,
44,44,35,51,
20,71,66,22,
53,35,28,55,
38,48,43,39,
63,41,33,55,
65,29,21,65,
40,54,43,41,
49,49,41,47,
31,61,54,40,
61,39,31,58,
47,78,62,37,
45,46,37,47,
56,40,32,55,
24,54,51,35,
51,47,36,49,
59,21,16,69,
56,34,21,63,
42,46,45,40,
40,35,25,63,
62,44,32,54,
58,41,33,55,
41,37,36,50,
86,10,2,90,
12,75,68,12,
28,54,41,44,
45,43,36,54,
28,56,43,48,
31,53,49,33,
18,61,50,35,
30,46,43,41,
36,64,56,36,
55,47,44,52,
71,23,11,74,
30,48,41,51,
12,68,60,28,
35,43,35,56,
48,50,42,49,
10,66,65,25,
22,68,56,40,
73,33,24,67,
51,41,33,50,
54,28,21,65,
30,66,58,28,
60,49,41,64,

# Showing cells 0-100 until 9.00019 min
