
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,1,1,

specie1,specie2,specie3,specie4,specie5,specie6,
1,1,1,23,5559,9033,
0,5,9,13,5420,8983,
0,0,2,29,5502,8912,
0,0,16,52,5601,8796,
1,14,4,23,5538,8978,
0,6,7,21,5535,8820,
1,10,30,3,5535,9034,
0,10,21,25,5541,8873,
0,18,9,8,5549,8900,
0,14,11,6,5479,8841,
0,2,12,2,5430,8940,
0,11,8,36,5433,8770,
3,2,10,6,5478,8873,
3,0,2,25,5525,8985,
1,9,34,23,5425,8984,
1,4,5,29,5512,9035,
7,23,5,2,5378,8895,
1,6,1,1,5395,8840,
0,10,0,23,5356,8901,
2,11,24,0,5558,9010,
1,2,6,8,5497,8837,
0,2,7,6,5529,8911,
0,5,19,12,5600,8925,
7,1,1,11,5607,8806,
1,4,4,77,5423,9007,
0,0,3,9,5406,8969,
2,10,6,52,5417,9096,
0,5,51,40,5464,8951,
0,25,7,5,5402,9056,
0,1,11,77,5388,8810,
0,28,13,48,5441,9029,
4,21,14,8,5395,8999,
18,0,13,9,5428,8988,
1,8,29,33,5477,8845,
2,1,0,17,5596,8940,
0,0,7,1,5464,8930,
0,10,3,47,5443,8912,
1,2,6,8,5559,8906,
0,1,7,12,5455,9047,
0,7,0,8,5467,9090,
1,2,8,7,5628,8904,
2,2,9,36,5454,8884,
0,19,0,5,5560,8848,
2,1,19,21,5530,8745,
2,32,2,84,5576,8857,
4,23,5,16,5505,9089,
0,3,3,25,5335,9126,
1,6,40,20,5549,8865,
0,6,13,3,5473,8929,
0,17,2,22,5496,8914,
0,14,7,13,5471,8771,
2,8,4,18,5616,8861,
0,18,13,14,5619,8878,
1,28,28,11,5516,8793,
2,3,3,0,5390,9017,
0,7,9,6,5443,8828,
0,17,0,3,5564,8885,
0,25,10,44,5451,8989,
2,3,5,27,5438,8970,
0,2,18,23,5440,8911,
2,3,2,29,5490,9033,
0,26,9,3,5469,8783,
5,3,1,38,5434,8850,
0,31,3,8,5632,8978,
0,8,6,14,5578,8887,
4,1,5,3,5419,8843,
0,2,2,40,5599,8957,
0,2,15,20,5408,8946,
1,1,1,18,5390,8979,
0,21,5,3,5509,8930,
0,1,37,24,5562,8951,
2,14,14,25,5413,8950,
0,17,5,4,5498,8963,
4,16,4,3,5530,8974,
0,7,19,3,5427,8887,
0,0,1,27,5422,8973,

# Showing cells 0-100 until 9.00005 min
