
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
818,804,106,99,
955,1005,15,40,
982,1032,49,74,
1091,939,104,58,
1031,915,13,1,
937,1201,39,124,
1163,995,80,6,
1043,1085,71,92,
908,1018,52,107,
1024,948,63,25,
1040,1096,27,42,
891,869,55,44,
946,1096,8,39,
1027,879,70,17,
934,872,59,28,
978,968,108,103,
858,1006,28,84,
885,969,31,73,

1186,1316,16,81,
1133,1123,64,59,
1083,989,97,51,
1215,1321,4,50,
1213,1251,69,88,
1035,1083,13,29,
1159,1113,142,119,
1306,1210,40,12,
1094,1196,9,7,
1161,1007,151,74,
965,1083,10,54,
1073,1069,32,25,
916,934,77,63,
1184,1202,84,93,
1061,1199,6,39,
1022,1078,29,44,
1141,1203,85,116,
1223,1201,89,78,
1102,1072,155,140,
1295,1215,138,98,
1250,1234,48,40,
1201,1089,30,1,
1251,1159,47,2,
1240,1202,25,21,
1253,1315,2,11,
1149,1193,32,54,
1028,1072,38,60,
1212,1182,42,27,
1114,1274,5,62,
1087,1089,32,33,
1068,1224,20,57,
1125,1261,35,103,
1041,1185,4,48,
1071,1151,3,3,
1061,1223,31,112,
975,1021,55,78,
1021,877,82,21,
1152,1086,105,72,
1473,1271,76,17,
1152,1102,67,42,
1064,1098,37,47,
1223,1217,86,83,
1109,1231,4,51,
1106,986,53,25,
1145,1257,15,71,
1330,1366,15,5,
1086,1090,97,99,
1003,1109,81,134,
919,1141,11,107,
1298,1322,25,37,
1146,1164,39,48,
1124,1392,13,107,
1228,1102,63,2,
1173,1139,7,1,
1157,1091,27,11,
1146,1216,0,24,
1186,1198,142,148,
1043,995,79,55,
1179,1093,89,46,
1023,1097,80,117,
1107,1085,20,20,
986,1016,34,49,
1213,1027,102,9,
1146,1024,55,27,
1142,1100,66,45,
977,1089,12,28,
983,1175,7,89,
1128,1254,47,73,
1153,1241,20,46,
959,979,27,16,
1238,1178,44,20,
1052,1004,80,56,
1150,1082,66,32,
1218,1124,136,89,
1179,1129,45,3,
1141,1171,85,100,
1127,1109,77,68,
1260,1202,99,70,
950,940,60,55,
1189,1275,15,58,
954,1080,35,93,
994,1076,78,119,
931,915,115,107,
1099,1161,28,59,
1048,1112,61,93,
1179,1051,115,81,
1156,1010,10,0,
1088,1340,47,126,
1285,1079,107,14,
1156,1170,78,85,
1012,1158,42,115,
1171,1059,49,0,
1168,1216,39,50,
1050,978,81,45,
1073,1219,20,49,
1156,1004,68,15,
1034,984,60,35,
1154,1142,95,89,
983,1117,22,71,
975,1037,23,54,

# Showing cells 0-100 until 9.00015 min
